ano,idade,motivo_situacao,sexo,qte_acidentes,situacao
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,604.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,8236.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,502.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1179.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,2387.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,437.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,604.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,8201.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,539.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1242.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,2289.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,470.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,610.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,7656.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,564.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,1103.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,2224.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,457.0,Com Cat Registrada
2006-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,581.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,7527.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,542.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1037.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2249.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,436.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,546.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,7276.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,583.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,1037.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2237.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,450.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,595.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,6857.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,600.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,999.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2132.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,422.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,604.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,6639.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,605.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,936.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,2028.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,435.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,510.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,6051.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,504.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,832.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,1908.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,422.0,Com Cat Registrada
2006-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,568.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5333.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,528.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,777.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,1730.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,355.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,507.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5322.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,569.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,712.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,1661.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,395.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,447.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,5119.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,472.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,697.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,1564.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,316.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,408.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,4752.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,492.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,649.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,1499.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,327.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,406.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,4473.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,450.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,566.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,1331.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,310.0,Com Cat Registrada
2006-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,423.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3980.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,372.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,538.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1231.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,255.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,381.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3596.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,347.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,480.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,1072.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,208.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,374.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,3364.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,335.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,420.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,964.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,191.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,347.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,2884.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,266.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,333.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,817.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,137.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,330.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,2666.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,232.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,344.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,753.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,111.0,Com Cat Registrada
2006-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,279.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,2173.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,174.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,269.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,620.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,80.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,225.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,1832.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,148.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,264.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,463.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,67.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,176.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,1579.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,124.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,200.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,407.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,63.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,153.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,1270.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,110.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,166.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,355.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,31.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,137.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,1181.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,96.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,134.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,311.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,35.0,Com Cat Registrada
2006-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,136.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,879.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,65.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,110.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,215.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,17.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,71.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,658.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,53.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,101.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,126.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,10.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,43.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,521.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,29.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,72.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,104.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,8.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,52.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,436.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,39.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,69.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,78.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,22.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,398.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,14.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,52.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,62.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,20.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,263.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,14.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,28.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,45.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,19.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,145.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,10.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,24.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,27.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,3.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,17.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,121.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,8.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,11.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,27.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,14.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,72.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,7.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,11.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,17.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,13.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,66.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,14.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,22.0,Com Cat Registrada
2006-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,14.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,42.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,9.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,12.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,40.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,9.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,25.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,11.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,18.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,20.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,16.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,6.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,8.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,6.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,11.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,6.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,4.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2006-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,18.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,7.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Ignorado,2.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,21.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,2.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Masculino,9.0,Com Cat Registrada
2007-01-01,Ignorada,Trajeto-Com Cat,Masculino,1.0,Com Cat Registrada
2007-01-01,Ignorada,Típico-Com Cat,Feminino,1.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,4.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,3.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,3.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,3.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,2.0,Com Cat Registrada
2007-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,1.0,Com Cat Registrada
