ano,parte_atingida,motivo_situacao,qte_acidentes,situacao
2012-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,177,Com Cat Registrada
2012-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,81,Com Cat Registrada
2012-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,33,Com Cat Registrada
2012-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,3177,Com Cat Registrada
2012-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,72,Com Cat Registrada
2012-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1290,Com Cat Registrada
2012-01-01,"Tronco, não Informado",Típico-Com Cat,2477,Com Cat Registrada
2012-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,103,Com Cat Registrada
2012-01-01,"Tronco, não Informado",Trajeto-Com Cat,663,Com Cat Registrada
2012-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2088,Com Cat Registrada
2012-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,63,Com Cat Registrada
2012-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,1152,Com Cat Registrada
2012-01-01,Ignorada,Sem Cat,166806,Sem Cat Registrada
2012-01-01,Ignorada,Sem Cat,890,Sem Cat Registrada
2012-01-01,Ignorada,Sem Cat,33,Sem Cat Registrada
2012-01-01,Ignorada,Sem Cat,33,Sem Cat Registrada
2013-01-01,Abdome (Inclusive Órgãos Internos),Típico-Com Cat,2563,Com Cat Registrada
2013-01-01,Abdome (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,256,Com Cat Registrada
2013-01-01,Abdome (Inclusive Órgãos Internos),Trajeto-Com Cat,1063,Com Cat Registrada
2013-01-01,Antebraço (Entre o Punho e o Cotovelo),Típico-Com Cat,15274,Com Cat Registrada
2013-01-01,Antebraço (Entre o Punho e o Cotovelo),Doença do Trabalho-Com Cat,388,Com Cat Registrada
2013-01-01,Antebraço (Entre o Punho e o Cotovelo),Trajeto-Com Cat,4134,Com Cat Registrada
2013-01-01,Aparelho Circulatório,Típico-Com Cat,51,Com Cat Registrada
2013-01-01,Aparelho Circulatório,Doença do Trabalho-Com Cat,58,Com Cat Registrada
2013-01-01,Aparelho Circulatório,Trajeto-Com Cat,12,Com Cat Registrada
2013-01-01,Aparelho Digestivo,Típico-Com Cat,420,Com Cat Registrada
2013-01-01,Aparelho Digestivo,Doença do Trabalho-Com Cat,145,Com Cat Registrada
2013-01-01,Aparelho Digestivo,Trajeto-Com Cat,13,Com Cat Registrada
2013-01-01,Aparelho Gênito-Urinário,Típico-Com Cat,221,Com Cat Registrada
2013-01-01,Aparelho Gênito-Urinário,Doença do Trabalho-Com Cat,50,Com Cat Registrada
2013-01-01,Aparelho Gênito-Urinário,Trajeto-Com Cat,65,Com Cat Registrada
2013-01-01,Aparelho Respiratório,Típico-Com Cat,1709,Com Cat Registrada
2013-01-01,Aparelho Respiratório,Doença do Trabalho-Com Cat,215,Com Cat Registrada
2013-01-01,Aparelho Respiratório,Trajeto-Com Cat,49,Com Cat Registrada
2013-01-01,Artelho,Típico-Com Cat,1818,Com Cat Registrada
2013-01-01,Artelho,Doença do Trabalho-Com Cat,9,Com Cat Registrada
2013-01-01,Artelho,Trajeto-Com Cat,326,Com Cat Registrada
2013-01-01,Articulação do Tornozelo,Típico-Com Cat,14171,Com Cat Registrada
2013-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,94,Com Cat Registrada
2013-01-01,Articulação do Tornozelo,Trajeto-Com Cat,6994,Com Cat Registrada
2013-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Típico-Com Cat,2488,Com Cat Registrada
2013-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Doença do Trabalho-Com Cat,57,Com Cat Registrada
2013-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Trajeto-Com Cat,436,Com Cat Registrada
2013-01-01,Braço (Acima do Cotovelo),Típico-Com Cat,4073,Com Cat Registrada
2013-01-01,Braço (Acima do Cotovelo),Doença do Trabalho-Com Cat,116,Com Cat Registrada
2013-01-01,Braço (Acima do Cotovelo),Trajeto-Com Cat,1581,Com Cat Registrada
2013-01-01,Braço (Entre o Punho e o Ombro),Típico-Com Cat,13249,Com Cat Registrada
2013-01-01,Braço (Entre o Punho e o Ombro),Doença do Trabalho-Com Cat,899,Com Cat Registrada
2013-01-01,Braço (Entre o Punho e o Ombro),Trajeto-Com Cat,5150,Com Cat Registrada
2013-01-01,"Cabeça, não Informado",Típico-Com Cat,13182,Com Cat Registrada
2013-01-01,"Cabeça, não Informado",Doença do Trabalho-Com Cat,502,Com Cat Registrada
2013-01-01,"Cabeça, não Informado",Trajeto-Com Cat,2643,Com Cat Registrada
2013-01-01,"Cabeça, Partes Múltiplas",Típico-Com Cat,4576,Com Cat Registrada
2013-01-01,"Cabeça, Partes Múltiplas",Doença do Trabalho-Com Cat,93,Com Cat Registrada
2013-01-01,"Cabeça, Partes Múltiplas",Trajeto-Com Cat,2198,Com Cat Registrada
2013-01-01,Cotovelo,Típico-Com Cat,3473,Com Cat Registrada
2013-01-01,Cotovelo,Doença do Trabalho-Com Cat,361,Com Cat Registrada
2013-01-01,Cotovelo,Trajeto-Com Cat,1598,Com Cat Registrada
2013-01-01,Coxa,Típico-Com Cat,2800,Com Cat Registrada
2013-01-01,Coxa,Doença do Trabalho-Com Cat,18,Com Cat Registrada
2013-01-01,Coxa,Trajeto-Com Cat,695,Com Cat Registrada
2013-01-01,Crânio (Inclusive Encéfalo),Típico-Com Cat,813,Com Cat Registrada
2013-01-01,Crânio (Inclusive Encéfalo),Doença do Trabalho-Com Cat,29,Com Cat Registrada
2013-01-01,Crânio (Inclusive Encéfalo),Trajeto-Com Cat,525,Com Cat Registrada
2013-01-01,Dedo,Típico-Com Cat,129821,Com Cat Registrada
2013-01-01,Dedo,Doença do Trabalho-Com Cat,334,Com Cat Registrada
2013-01-01,Dedo,Trajeto-Com Cat,5549,Com Cat Registrada
2013-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Típico-Com Cat,14166,Com Cat Registrada
2013-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Doença do Trabalho-Com Cat,2148,Com Cat Registrada
2013-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Trajeto-Com Cat,2882,Com Cat Registrada
2013-01-01,"Face, Partes Múltiplas",Típico-Com Cat,7950,Com Cat Registrada
2013-01-01,"Face, Partes Múltiplas",Doença do Trabalho-Com Cat,44,Com Cat Registrada
2013-01-01,"Face, Partes Múltiplas",Trajeto-Com Cat,1363,Com Cat Registrada
2013-01-01,Joelho,Típico-Com Cat,18701,Com Cat Registrada
2013-01-01,Joelho,Doença do Trabalho-Com Cat,388,Com Cat Registrada
2013-01-01,Joelho,Trajeto-Com Cat,9733,Com Cat Registrada
2013-01-01,Mandíbula (Inclusive Queixo),Típico-Com Cat,704,Com Cat Registrada
2013-01-01,Mandíbula (Inclusive Queixo),Doença do Trabalho-Com Cat,3,Com Cat Registrada
2013-01-01,Mandíbula (Inclusive Queixo),Trajeto-Com Cat,238,Com Cat Registrada
2013-01-01,Mão (Exceto Punho ou Dedos),Típico-Com Cat,37316,Com Cat Registrada
2013-01-01,Mão (Exceto Punho ou Dedos),Doença do Trabalho-Com Cat,336,Com Cat Registrada
2013-01-01,Mão (Exceto Punho ou Dedos),Trajeto-Com Cat,3937,Com Cat Registrada
2013-01-01,"Membros Inferiores, não Informado",Típico-Com Cat,4631,Com Cat Registrada
2013-01-01,"Membros Inferiores, não Informado",Doença do Trabalho-Com Cat,121,Com Cat Registrada
2013-01-01,"Membros Inferiores, não Informado",Trajeto-Com Cat,2880,Com Cat Registrada
2013-01-01,"Membros Inferiores, Partes Múltiplas",Típico-Com Cat,2043,Com Cat Registrada
2013-01-01,"Membros Inferiores, Partes Múltiplas",Doença do Trabalho-Com Cat,45,Com Cat Registrada
2013-01-01,"Membros Inferiores, Partes Múltiplas",Trajeto-Com Cat,2068,Com Cat Registrada
2013-01-01,"Membros Superiores, não Informado",Típico-Com Cat,4790,Com Cat Registrada
2013-01-01,"Membros Superiores, não Informado",Doença do Trabalho-Com Cat,1423,Com Cat Registrada
2013-01-01,"Membros Superiores, não Informado",Trajeto-Com Cat,2015,Com Cat Registrada
2013-01-01,"Membros Superiores, Partes Múltiplas",Típico-Com Cat,3430,Com Cat Registrada
2013-01-01,"Membros Superiores, Partes Múltiplas",Doença do Trabalho-Com Cat,880,Com Cat Registrada
2013-01-01,"Membros Superiores, Partes Múltiplas",Trajeto-Com Cat,2041,Com Cat Registrada
2013-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Típico-Com Cat,1879,Com Cat Registrada
2013-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Doença do Trabalho-Com Cat,7,Com Cat Registrada
2013-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Trajeto-Com Cat,372,Com Cat Registrada
2013-01-01,Olho (Inclusive Nervo Ótico e Visão),Típico-Com Cat,17865,Com Cat Registrada
2013-01-01,Olho (Inclusive Nervo Ótico e Visão),Doença do Trabalho-Com Cat,83,Com Cat Registrada
2013-01-01,Olho (Inclusive Nervo Ótico e Visão),Trajeto-Com Cat,348,Com Cat Registrada
2013-01-01,Ombro,Típico-Com Cat,10089,Com Cat Registrada
2013-01-01,Ombro,Doença do Trabalho-Com Cat,3660,Com Cat Registrada
2013-01-01,Ombro,Trajeto-Com Cat,6141,Com Cat Registrada
2013-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Típico-Com Cat,710,Com Cat Registrada
2013-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Doença do Trabalho-Com Cat,1061,Com Cat Registrada
2013-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Trajeto-Com Cat,31,Com Cat Registrada
2013-01-01,Partes Múltiplas,Típico-Com Cat,10092,Com Cat Registrada
2013-01-01,Partes Múltiplas,Doença do Trabalho-Com Cat,240,Com Cat Registrada
2013-01-01,Partes Múltiplas,Trajeto-Com Cat,12654,Com Cat Registrada
2013-01-01,Pé (Exceto Artelhos),Típico-Com Cat,33280,Com Cat Registrada
2013-01-01,Pé (Exceto Artelhos),Doença do Trabalho-Com Cat,185,Com Cat Registrada
2013-01-01,Pé (Exceto Artelhos),Trajeto-Com Cat,9648,Com Cat Registrada
2013-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,12637,Com Cat Registrada
2013-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,75,Com Cat Registrada
2013-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,7347,Com Cat Registrada
2013-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,12232,Com Cat Registrada
2013-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,103,Com Cat Registrada
2013-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,6525,Com Cat Registrada
2013-01-01,Pescoço,Típico-Com Cat,1576,Com Cat Registrada
2013-01-01,Pescoço,Doença do Trabalho-Com Cat,50,Com Cat Registrada
2013-01-01,Pescoço,Trajeto-Com Cat,755,Com Cat Registrada
2013-01-01,Punho,Típico-Com Cat,9476,Com Cat Registrada
2013-01-01,Punho,Doença do Trabalho-Com Cat,938,Com Cat Registrada
2013-01-01,Punho,Trajeto-Com Cat,2716,Com Cat Registrada
2013-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,3017,Com Cat Registrada
2013-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,102,Com Cat Registrada
2013-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,1235,Com Cat Registrada
2013-01-01,Sistema Músculo-Esquelético,Típico-Com Cat,368,Com Cat Registrada
2013-01-01,Sistema Músculo-Esquelético,Doença do Trabalho-Com Cat,98,Com Cat Registrada
2013-01-01,Sistema Músculo-Esquelético,Trajeto-Com Cat,112,Com Cat Registrada
2013-01-01,Sistema Nervoso,Típico-Com Cat,7897,Com Cat Registrada
2013-01-01,Sistema Nervoso,Doença do Trabalho-Com Cat,1122,Com Cat Registrada
2013-01-01,Sistema Nervoso,Trajeto-Com Cat,423,Com Cat Registrada
2013-01-01,Sistemas e Aparelhos,Típico-Com Cat,469,Com Cat Registrada
2013-01-01,Sistemas e Aparelhos,Doença do Trabalho-Com Cat,151,Com Cat Registrada
2013-01-01,Sistemas e Aparelhos,Trajeto-Com Cat,169,Com Cat Registrada
2013-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,266,Com Cat Registrada
2013-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,84,Com Cat Registrada
2013-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,77,Com Cat Registrada
2013-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,3369,Com Cat Registrada
2013-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,72,Com Cat Registrada
2013-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1554,Com Cat Registrada
2013-01-01,"Tronco, não Informado",Típico-Com Cat,2517,Com Cat Registrada
2013-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,74,Com Cat Registrada
2013-01-01,"Tronco, não Informado",Trajeto-Com Cat,741,Com Cat Registrada
2013-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2167,Com Cat Registrada
2013-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,65,Com Cat Registrada
2013-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,1147,Com Cat Registrada
2013-01-01,Ignorada,Sem Cat,161051,Sem Cat Registrada
2013-01-01,Ignorada,Sem Cat,842,Sem Cat Registrada
2013-01-01,Ignorada,Sem Cat,27,Sem Cat Registrada
2013-01-01,Ignorada,Sem Cat,40,Sem Cat Registrada
2014-01-01,Abdome (Inclusive Órgãos Internos),Típico-Com Cat,2571,Com Cat Registrada
2014-01-01,Abdome (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,276,Com Cat Registrada
2014-01-01,Abdome (Inclusive Órgãos Internos),Trajeto-Com Cat,1118,Com Cat Registrada
2014-01-01,Antebraço (Entre o Punho e o Cotovelo),Típico-Com Cat,15323,Com Cat Registrada
2014-01-01,Antebraço (Entre o Punho e o Cotovelo),Doença do Trabalho-Com Cat,347,Com Cat Registrada
2014-01-01,Antebraço (Entre o Punho e o Cotovelo),Trajeto-Com Cat,4204,Com Cat Registrada
2014-01-01,Aparelho Circulatório,Típico-Com Cat,58,Com Cat Registrada
2014-01-01,Aparelho Circulatório,Doença do Trabalho-Com Cat,53,Com Cat Registrada
2014-01-01,Aparelho Circulatório,Trajeto-Com Cat,11,Com Cat Registrada
2014-01-01,Aparelho Digestivo,Típico-Com Cat,525,Com Cat Registrada
2014-01-01,Aparelho Digestivo,Doença do Trabalho-Com Cat,376,Com Cat Registrada
2014-01-01,Aparelho Digestivo,Trajeto-Com Cat,19,Com Cat Registrada
2014-01-01,Aparelho Gênito-Urinário,Típico-Com Cat,223,Com Cat Registrada
2014-01-01,Aparelho Gênito-Urinário,Doença do Trabalho-Com Cat,44,Com Cat Registrada
2014-01-01,Aparelho Gênito-Urinário,Trajeto-Com Cat,76,Com Cat Registrada
2014-01-01,Aparelho Respiratório,Típico-Com Cat,1376,Com Cat Registrada
2014-01-01,Aparelho Respiratório,Doença do Trabalho-Com Cat,183,Com Cat Registrada
2014-01-01,Aparelho Respiratório,Trajeto-Com Cat,57,Com Cat Registrada
2014-01-01,Artelho,Típico-Com Cat,1714,Com Cat Registrada
2014-01-01,Artelho,Doença do Trabalho-Com Cat,5,Com Cat Registrada
2014-01-01,Artelho,Trajeto-Com Cat,383,Com Cat Registrada
2014-01-01,Articulação do Tornozelo,Típico-Com Cat,14011,Com Cat Registrada
2014-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,80,Com Cat Registrada
2014-01-01,Articulação do Tornozelo,Trajeto-Com Cat,7113,Com Cat Registrada
2014-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Típico-Com Cat,2385,Com Cat Registrada
2014-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Doença do Trabalho-Com Cat,64,Com Cat Registrada
2014-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Trajeto-Com Cat,404,Com Cat Registrada
2014-01-01,Braço (Acima do Cotovelo),Típico-Com Cat,3982,Com Cat Registrada
2014-01-01,Braço (Acima do Cotovelo),Doença do Trabalho-Com Cat,124,Com Cat Registrada
2014-01-01,Braço (Acima do Cotovelo),Trajeto-Com Cat,1698,Com Cat Registrada
2014-01-01,Braço (Entre o Punho e o Ombro),Típico-Com Cat,13161,Com Cat Registrada
2014-01-01,Braço (Entre o Punho e o Ombro),Doença do Trabalho-Com Cat,890,Com Cat Registrada
2014-01-01,Braço (Entre o Punho e o Ombro),Trajeto-Com Cat,5445,Com Cat Registrada
2014-01-01,"Cabeça, não Informado",Típico-Com Cat,12912,Com Cat Registrada
2014-01-01,"Cabeça, não Informado",Doença do Trabalho-Com Cat,520,Com Cat Registrada
2014-01-01,"Cabeça, não Informado",Trajeto-Com Cat,2637,Com Cat Registrada
2014-01-01,"Cabeça, Partes Múltiplas",Típico-Com Cat,4615,Com Cat Registrada
2014-01-01,"Cabeça, Partes Múltiplas",Doença do Trabalho-Com Cat,76,Com Cat Registrada
2014-01-01,"Cabeça, Partes Múltiplas",Trajeto-Com Cat,2069,Com Cat Registrada
2014-01-01,Cotovelo,Típico-Com Cat,3388,Com Cat Registrada
2014-01-01,Cotovelo,Doença do Trabalho-Com Cat,308,Com Cat Registrada
2014-01-01,Cotovelo,Trajeto-Com Cat,1559,Com Cat Registrada
2014-01-01,Coxa,Típico-Com Cat,2757,Com Cat Registrada
2014-01-01,Coxa,Doença do Trabalho-Com Cat,10,Com Cat Registrada
2014-01-01,Coxa,Trajeto-Com Cat,696,Com Cat Registrada
2014-01-01,Crânio (Inclusive Encéfalo),Típico-Com Cat,868,Com Cat Registrada
2014-01-01,Crânio (Inclusive Encéfalo),Doença do Trabalho-Com Cat,23,Com Cat Registrada
2014-01-01,Crânio (Inclusive Encéfalo),Trajeto-Com Cat,528,Com Cat Registrada
2014-01-01,Dedo,Típico-Com Cat,128055,Com Cat Registrada
2014-01-01,Dedo,Doença do Trabalho-Com Cat,427,Com Cat Registrada
2014-01-01,Dedo,Trajeto-Com Cat,5721,Com Cat Registrada
2014-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Típico-Com Cat,14167,Com Cat Registrada
2014-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Doença do Trabalho-Com Cat,2218,Com Cat Registrada
2014-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Trajeto-Com Cat,2982,Com Cat Registrada
2014-01-01,"Face, Partes Múltiplas",Típico-Com Cat,7836,Com Cat Registrada
2014-01-01,"Face, Partes Múltiplas",Doença do Trabalho-Com Cat,53,Com Cat Registrada
2014-01-01,"Face, Partes Múltiplas",Trajeto-Com Cat,1351,Com Cat Registrada
2014-01-01,Joelho,Típico-Com Cat,18420,Com Cat Registrada
2014-01-01,Joelho,Doença do Trabalho-Com Cat,417,Com Cat Registrada
2014-01-01,Joelho,Trajeto-Com Cat,9868,Com Cat Registrada
2014-01-01,Mandíbula (Inclusive Queixo),Típico-Com Cat,729,Com Cat Registrada
2014-01-01,Mandíbula (Inclusive Queixo),Doença do Trabalho-Com Cat,4,Com Cat Registrada
2014-01-01,Mandíbula (Inclusive Queixo),Trajeto-Com Cat,210,Com Cat Registrada
2014-01-01,Mão (Exceto Punho ou Dedos),Típico-Com Cat,36614,Com Cat Registrada
2014-01-01,Mão (Exceto Punho ou Dedos),Doença do Trabalho-Com Cat,368,Com Cat Registrada
2014-01-01,Mão (Exceto Punho ou Dedos),Trajeto-Com Cat,3863,Com Cat Registrada
2014-01-01,"Membros Inferiores, não Informado",Típico-Com Cat,4724,Com Cat Registrada
2014-01-01,"Membros Inferiores, não Informado",Doença do Trabalho-Com Cat,101,Com Cat Registrada
2014-01-01,"Membros Inferiores, não Informado",Trajeto-Com Cat,2997,Com Cat Registrada
2014-01-01,"Membros Inferiores, Partes Múltiplas",Típico-Com Cat,2025,Com Cat Registrada
2014-01-01,"Membros Inferiores, Partes Múltiplas",Doença do Trabalho-Com Cat,59,Com Cat Registrada
2014-01-01,"Membros Inferiores, Partes Múltiplas",Trajeto-Com Cat,2100,Com Cat Registrada
2014-01-01,"Membros Superiores, não Informado",Típico-Com Cat,4740,Com Cat Registrada
2014-01-01,"Membros Superiores, não Informado",Doença do Trabalho-Com Cat,1419,Com Cat Registrada
2014-01-01,"Membros Superiores, não Informado",Trajeto-Com Cat,2151,Com Cat Registrada
2014-01-01,"Membros Superiores, Partes Múltiplas",Típico-Com Cat,3378,Com Cat Registrada
2014-01-01,"Membros Superiores, Partes Múltiplas",Doença do Trabalho-Com Cat,831,Com Cat Registrada
2014-01-01,"Membros Superiores, Partes Múltiplas",Trajeto-Com Cat,2314,Com Cat Registrada
2014-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Típico-Com Cat,1767,Com Cat Registrada
2014-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Doença do Trabalho-Com Cat,17,Com Cat Registrada
2014-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Trajeto-Com Cat,323,Com Cat Registrada
2014-01-01,Olho (Inclusive Nervo Ótico e Visão),Típico-Com Cat,17520,Com Cat Registrada
2014-01-01,Olho (Inclusive Nervo Ótico e Visão),Doença do Trabalho-Com Cat,110,Com Cat Registrada
2014-01-01,Olho (Inclusive Nervo Ótico e Visão),Trajeto-Com Cat,327,Com Cat Registrada
2014-01-01,Ombro,Típico-Com Cat,9937,Com Cat Registrada
2014-01-01,Ombro,Doença do Trabalho-Com Cat,3831,Com Cat Registrada
2014-01-01,Ombro,Trajeto-Com Cat,6351,Com Cat Registrada
2014-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Típico-Com Cat,746,Com Cat Registrada
2014-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Doença do Trabalho-Com Cat,856,Com Cat Registrada
2014-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Trajeto-Com Cat,27,Com Cat Registrada
2014-01-01,Partes Múltiplas,Típico-Com Cat,9849,Com Cat Registrada
2014-01-01,Partes Múltiplas,Doença do Trabalho-Com Cat,249,Com Cat Registrada
2014-01-01,Partes Múltiplas,Trajeto-Com Cat,13664,Com Cat Registrada
2014-01-01,Pé (Exceto Artelhos),Típico-Com Cat,33778,Com Cat Registrada
2014-01-01,Pé (Exceto Artelhos),Doença do Trabalho-Com Cat,206,Com Cat Registrada
2014-01-01,Pé (Exceto Artelhos),Trajeto-Com Cat,10096,Com Cat Registrada
2014-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,12527,Com Cat Registrada
2014-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,87,Com Cat Registrada
2014-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,7612,Com Cat Registrada
2014-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,12185,Com Cat Registrada
2014-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,87,Com Cat Registrada
2014-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,6843,Com Cat Registrada
2014-01-01,Pescoço,Típico-Com Cat,1413,Com Cat Registrada
2014-01-01,Pescoço,Doença do Trabalho-Com Cat,57,Com Cat Registrada
2014-01-01,Pescoço,Trajeto-Com Cat,823,Com Cat Registrada
2014-01-01,Punho,Típico-Com Cat,9350,Com Cat Registrada
2014-01-01,Punho,Doença do Trabalho-Com Cat,998,Com Cat Registrada
2014-01-01,Punho,Trajeto-Com Cat,2884,Com Cat Registrada
2014-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,3125,Com Cat Registrada
2014-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,109,Com Cat Registrada
2014-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,1251,Com Cat Registrada
2014-01-01,Sistema Músculo-Esquelético,Típico-Com Cat,416,Com Cat Registrada
2014-01-01,Sistema Músculo-Esquelético,Doença do Trabalho-Com Cat,48,Com Cat Registrada
2014-01-01,Sistema Músculo-Esquelético,Trajeto-Com Cat,139,Com Cat Registrada
2014-01-01,Sistema Nervoso,Típico-Com Cat,8699,Com Cat Registrada
2014-01-01,Sistema Nervoso,Doença do Trabalho-Com Cat,1191,Com Cat Registrada
2014-01-01,Sistema Nervoso,Trajeto-Com Cat,458,Com Cat Registrada
2014-01-01,Sistemas e Aparelhos,Típico-Com Cat,477,Com Cat Registrada
2014-01-01,Sistemas e Aparelhos,Doença do Trabalho-Com Cat,164,Com Cat Registrada
2014-01-01,Sistemas e Aparelhos,Trajeto-Com Cat,160,Com Cat Registrada
2014-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,182,Com Cat Registrada
2014-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,106,Com Cat Registrada
2014-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,75,Com Cat Registrada
2014-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,3094,Com Cat Registrada
2014-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,71,Com Cat Registrada
2014-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1567,Com Cat Registrada
2014-01-01,"Tronco, não Informado",Típico-Com Cat,2593,Com Cat Registrada
2014-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,67,Com Cat Registrada
2014-01-01,"Tronco, não Informado",Trajeto-Com Cat,754,Com Cat Registrada
2014-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,2239,Com Cat Registrada
2014-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,69,Com Cat Registrada
2014-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,1302,Com Cat Registrada
2014-01-01,Ignorada,Sem Cat,147186,Sem Cat Registrada
2014-01-01,Ignorada,Sem Cat,784,Sem Cat Registrada
2014-01-01,Ignorada,Sem Cat,22,Sem Cat Registrada
2014-01-01,Ignorada,Sem Cat,27,Sem Cat Registrada
2015-01-01,Abdome (Inclusive Órgãos Internos),Típico-Com Cat,2222,Com Cat Registrada
2015-01-01,Abdome (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,215,Com Cat Registrada
2015-01-01,Abdome (Inclusive Órgãos Internos),Trajeto-Com Cat,1003,Com Cat Registrada
2015-01-01,Antebraço (Entre o Punho e o Cotovelo),Típico-Com Cat,13820,Com Cat Registrada
2015-01-01,Antebraço (Entre o Punho e o Cotovelo),Doença do Trabalho-Com Cat,257,Com Cat Registrada
2015-01-01,Antebraço (Entre o Punho e o Cotovelo),Trajeto-Com Cat,3976,Com Cat Registrada
2015-01-01,Aparelho Circulatório,Típico-Com Cat,57,Com Cat Registrada
2015-01-01,Aparelho Circulatório,Doença do Trabalho-Com Cat,42,Com Cat Registrada
2015-01-01,Aparelho Circulatório,Trajeto-Com Cat,12,Com Cat Registrada
